set	t_s	kind	node	sensor	note	ch	vel_emitted	dt_ms
mf	43.55091190338135	ON	1	23	E3(52)	3	115	4.9
mf	43.924880027770996	OFF	1	19	C3(48)	3	75	303.2
mf	44.032536029815674	OFF	3	19	C3(48)	2	75	148.2
mf	44.032546043395996	OFF	1	23	E3(52)	3	75	178.2
mf	44.08462715148926	OFF	3	23	E3(52)	2	85	46.6
mf	44.08463907241821	OFF	4	0	C4(60)	2	98	24.9
mf	44.08464288711548	OFF	2	0	C4(60)	3	78	66.6
mf	44.13554406166077	ON	4	7	G4(67)	2	115	3.3
mf	44.13555693626404	ON	2	7	G4(67)	3	115	3.3
mf	44.13556385040283	ON	3	23	E3(52)	2	114	8.3
mf	44.13557004928589	ON	4	0	C4(60)	2	104	18.3
mf	44.13557481765747	ON	1	23	E3(52)	3	115	6.6
mf	44.13558006286621	ON	3	19	C3(48)	2	115	1.6
mf	44.13558483123779	ON	1	19	C3(48)	3	115	3.3
mf	44.13559007644653	ON	2	0	C4(60)	3	114	8.3
mf	44.567970991134644	OFF	4	0	C4(60)	2	97	26.6
mf	44.6224889755249	OFF	2	0	C4(60)	3	76	78.3
mf	44.62250089645386	OFF	2	7	G4(67)	3	75	136.6
mf	44.622503995895386	OFF	4	7	G4(67)	2	92	33.3
mf	44.6727499961853	ON	4	4	E4(64)	2	103	19.9
mf	44.67276096343994	ON	4	0	C4(60)	2	115	4.9
mf	44.67276406288147	OFF	1	19	C3(48)	3	75	441.4
mf	44.67276692390442	ON	2	0	C4(60)	3	100	23.3
mf	44.67277002334595	ON	3	16	A2(45)	2	112	9.9
mf	44.67277193069458	ON	4	9	A4(69)	2	115	4.9
mf	44.67277503013611	ON	2	9	A4(69)	3	112	9.9
mf	44.67277717590332	ON	1	16	A2(45)	3	114	8.3
mf	44.672778844833374	ON	2	4	E4(64)	3	94	29.9
mf	44.72787404060364	OFF	1	23	E3(52)	3	75	203.2
mf	44.72788190841675	OFF	3	23	E3(52)	2	88	39.9
mf	44.72788596153259	OFF	3	19	C3(48)	2	75	166.6
mf	45.15073299407959	OFF	4	9	A4(69)	2	106	16.6
mf	45.15074396133423	OFF	2	9	A4(69)	3	85	46.6
mf	45.15074706077576	OFF	2	0	C4(60)	3	78	63.3
mf	45.150750160217285	OFF	2	4	E4(64)	3	75	114.9
mf	45.15075182914734	OFF	4	0	C4(60)	2	90	36.6
mf	45.15075397491455	OFF	4	4	E4(64)	2	101	21.6
mf	45.25672698020935	ON	3	18	B2(47)	2	112	9.9
mf	45.25673699378967	ON	1	18	B2(47)	3	112	9.9
mf	45.256738901138306	ON	3	30	B3(59)	2	115	6.6
mf	45.25674104690552	ON	4	2	D4(62)	2	114	8.3
mf	45.256744146347046	ON	1	30	B3(59)	3	114	8.3
mf	45.2567458152771	ON	4	7	G4(67)	2	115	1.6
mf	45.25674796104431	ON	2	7	G4(67)	3	115	1.6
mf	45.30761790275574	ON	2	2	D4(62)	3	112	9.9
mf	45.30762791633606	OFF	1	16	A2(45)	3	75	188.2
mf	45.30763006210327	OFF	3	16	A2(45)	2	100	23.3
mf	45.51991581916809	ON	3	19	C3(48)	2	115	6.6
mf	45.51992583274841	ON	1	19	C3(48)	3	115	6.6
mf	45.62866020202637	OFF	1	18	B2(47)	3	75	121.6
mf	45.62866711616516	OFF	3	18	B2(47)	2	75	129.9
mf	45.679616928100586	OFF	2	2	D4(62)	3	75	393.1
mf	45.73093008995056	OFF	4	2	D4(62)	2	87	41.6
mf	45.73093891143799	OFF	1	30	B3(59)	3	75	133.2
mf	45.73096799850464	OFF	3	30	B3(59)	2	96	28.3
mf	45.78117489814758	ON	4	6	F#4(66)	2	106	16.6
mf	45.78118705749512	ON	2	6	F#4(66)	3	106	16.6
mf	45.781189918518066	OFF	2	7	G4(67)	3	75	321.5
mf	45.78119492530823	ON	4	2	D4(62)	2	111	11.6
mf	45.83377695083618	ON	3	28	A3(57)	2	107	14.9
mf	45.833789110183716	OFF	4	7	G4(67)	2	106	16.6
mf	45.83379292488098	ON	1	28	A3(57)	3	104	18.3
mf	45.83379602432251	ON	3	21	D3(50)	2	106	16.6
mf	45.83379912376404	ON	2	2	D4(62)	3	109	13.3
mf	45.83380198478699	ON	1	21	D3(50)	3	103	19.9
mf	45.88428211212158	OFF	1	19	C3(48)	3	75	291.5
mf	45.88429617881775	OFF	3	19	C3(48)	2	103	19.9
mf	46.04178285598755	ON	4	0	C4(60)	2	109	13.3
mf	46.09599804878235	ON	2	0	C4(60)	3	109	13.3
mf	46.14676809310913	OFF	1	28	A3(57)	3	75	96.6
mf	46.14677691459656	OFF	3	28	A3(57)	2	91	34.9
mf	46.35484313964844	ON	3	14	G2(43)	2	96	28.3
mf	46.40652298927307	ON	1	14	G2(43)	3	106	16.6
mf	46.40653204917908	OFF	4	0	C4(60)	2	100	23.3
mf	46.40653395652771	OFF	2	0	C4(60)	3	80	56.6
mf	46.45855402946472	ON	3	26	G3(55)	2	115	6.6
mf	46.45857095718384	ON	1	26	G3(55)	3	112	9.9
mf	46.5094690322876	OFF	3	21	D3(50)	2	87	41.6
mf	46.5094780921936	OFF	1	21	D3(50)	3	85	44.9
mf	46.50948119163513	OFF	2	2	D4(62)	3	75	594.7
mf	46.5094838142395	OFF	4	2	D4(62)	2	96	28.3
mf	46.562110900878906	ON	3	30	B3(59)	2	111	11.6
mf	46.56212592124939	OFF	4	6	F#4(66)	2	107	14.9
mf	46.562132835388184	ON	1	30	B3(59)	3	109	13.3
mf	46.562180042266846	OFF	2	6	F#4(66)	3	89	38.3
mf	46.6668918132782	ON	4	7	G4(67)	2	115	3.3
mf	46.66690707206726	ON	2	7	G4(67)	3	115	3.3
mf	47.62786912918091	OFF	3	26	G3(55)	2	103	19.9
mf	47.62787699699402	OFF	1	26	G3(55)	3	90	36.6
mf	47.73144006729126	OFF	3	14	G2(43)	2	98	24.9
mf	47.731451988220215	OFF	1	14	G2(43)	3	84	48.3
mf	47.731454849243164	OFF	2	7	G4(67)	3	75	494.8
mf	47.73145890235901	OFF	3	30	B3(59)	2	101	21.6
mf	47.73146104812622	OFF	1	30	B3(59)	3	75	83.3
mf	47.73146295547485	OFF	4	7	G4(67)	2	78	66.6
mf	47.94292402267456	ON	4	0	C4(60)	2	109	13.3
mf	47.94292998313904	ON	3	23	E3(52)	2	112	9.9
mf	47.94293284416199	ON	1	23	E3(52)	3	114	8.3
mf	47.9429349899292	ON	2	0	C4(60)	3	111	11.6
mf	47.99434208869934	ON	3	16	A2(45)	2	111	11.6
mf	47.99434995651245	ON	1	16	A2(45)	3	111	11.6
mf	48.416030168533325	OFF	1	23	E3(52)	3	75	176.5
mf	48.41604018211365	OFF	3	23	E3(52)	2	84	48.3
mf	48.52063202857971	ON	3	18	B2(47)	2	97	26.6
mf	48.52064299583435	ON	1	18	B2(47)	3	106	16.6
mf	48.57564902305603	ON	4	2	D4(62)	2	101	21.6
mf	48.57565712928772	OFF	1	16	A2(45)	3	75	478.1
mf	48.57565879821777	OFF	3	16	A2(45)	2	101	21.6
mf	48.5756618976593	ON	4	7	G4(67)	2	115	3.3
mf	48.575664043426514	ON	2	7	G4(67)	3	115	3.3
mf	48.57566595077515	ON	3	26	G3(55)	2	115	4.9
mf	48.57566809654236	ON	1	26	G3(55)	3	115	4.9
mf	48.57567000389099	ON	2	2	D4(62)	3	100	23.3
mf	48.940765142440796	OFF	2	7	G4(67)	3	75	106.6
mf	48.9955108165741	OFF	2	0	C4(60)	3	76	76.6
mf	48.995529890060425	OFF	4	0	C4(60)	2	94	29.9
mf	48.99553394317627	OFF	4	7	G4(67)	2	93	31.6
mf	48.9955370426178	OFF	2	2	D4(62)	3	75	301.5
mf	48.99553918838501	OFF	4	2	D4(62)	2	97	26.6
mf	49.04564690589905	ON	4	0	C4(60)	2	114	8.3
mf	49.045652866363525	ON	2	0	C4(60)	3	93	31.6
mf	49.045655965805054	ON	4	4	E4(64)	2	112	9.9
mf	49.10048985481262	ON	4	7	G4(67)	2	115	3.3
mf	49.10049796104431	ON	2	7	G4(67)	3	115	3.3
mf	49.10050082206726	ON	2	4	E4(64)	3	111	11.6
mf	49.10050296783447	ON	3	19	C3(48)	2	115	3.3
mf	49.100504875183105	ON	1	19	C3(48)	3	115	3.3
mf	49.15105199813843	OFF	3	18	B2(47)	2	75	99.9
mf	49.205737829208374	OFF	1	18	B2(47)	3	75	116.6
mf	49.205748081207275	OFF	3	26	G3(55)	2	92	33.3
mf	49.25985097885132	OFF	1	26	G3(55)	3	82	51.6
mf	49.477550983428955	OFF	2	7	G4(67)	3	75	128.2
mf	49.53022599220276	OFF	4	7	G4(67)	2	92	33.3
mf	49.53024101257324	OFF	4	4	E4(64)	2	104	18.3
mf	49.530248165130615	OFF	2	4	E4(64)	3	75	104.9
mf	49.5302529335022	OFF	4	0	C4(60)	2	97	26.6
mf	49.53025817871094	OFF	2	0	C4(60)	3	76	76.6
mf	49.580405950546265	OFF	1	19	C3(48)	3	75	404.8
mf	49.580421924591064	ON	4	0	C4(60)	2	109	13.3
mf	49.58042883872986	ON	3	24	F3(53)	2	100	23.3
mf	49.5804340839386	ON	2	0	C4(60)	3	109	13.3
mf	49.58043885231018	ON	1	24	F3(53)	3	94	29.9
mf	49.63166308403015	OFF	3	19	C3(48)	2	77	71.6
mf	49.63167095184326	ON	4	9	A4(69)	2	115	4.9
mf	49.631675004959106	ON	2	9	A4(69)	3	115	6.6
mf	49.631678104400635	ON	4	5	F4(65)	2	114	8.3
mf	49.63167977333069	ON	2	5	F4(65)	3	115	6.6
mf	49.89847683906555	ON	3	23	E3(52)	2	115	6.6
mf	49.89849305152893	ON	1	23	E3(52)	3	114	8.3
mf	50.005181074142456	OFF	3	24	F3(53)	2	75	148.2
mf	50.005199909210205	OFF	1	24	F3(53)	3	75	86.6
mf	50.005204916000366	OFF	2	0	C4(60)	3	78	66.6
mf	50.00520896911621	OFF	4	0	C4(60)	2	94	29.9
mf	50.00521111488342	OFF	4	5	F4(65)	2	101	21.6
mf	50.05972194671631	OFF	2	5	F4(65)	3	81	54.9
mf	50.059731006622314	OFF	2	9	A4(69)	3	76	76.6
mf	50.059733867645264	OFF	4	9	A4(69)	2	97	26.6
mf	50.11249399185181	ON	4	2	D4(62)	2	106	16.6
mf	50.166276931762695	ON	2	2	D4(62)	3	106	16.6
mf	50.16628694534302	ON	4	5	F4(65)	2	112	9.9
mf	50.16629099845886	ON	2	5	F4(65)	3	114	8.3
mf	50.16629385948181	ON	3	21	D3(50)	2	112	9.9
mf	50.166297912597656	ON	4	11	B4(71)	2	115	1.6
mf	50.16630005836487	ON	1	21	D3(50)	3	109	13.3
mf	50.1663031578064	ON	2	11	B4(71)	3	115	3.3
mf	50.216768980026245	OFF	3	23	E3(52)	2	90	36.6
mf	50.26712894439697	OFF	1	23	E3(52)	3	79	59.9
mf	50.590737104415894	OFF	4	5	F4(65)	2	101	21.6
mf	50.590747117996216	OFF	2	5	F4(65)	3	79	59.9
mf	50.59082508087158	ON	3	16	A2(45)	2	107	14.9
mf	50.590835094451904	ON	1	16	A2(45)	3	111	11.6
mf	50.64272093772888	OFF	2	2	D4(62)	3	75	313.2
mf	50.64272904396057	OFF	4	2	D4(62)	2	100	23.3
mf	50.64273190498352	OFF	2	11	B4(71)	3	75	479.8
mf	50.64273500442505	OFF	4	11	B4(71)	2	75	81.6
mf	50.693278074264526	OFF	3	21	D3(50)	2	94	29.9
mf	50.693289041519165	OFF	1	21	D3(50)	3	93	31.6
mf	50.69329595565796	ON	3	23	E3(52)	2	115	3.3
mf	50.74472498893738	ON	1	23	E3(52)	3	115	4.9
mf	50.744734048843384	ON	4	0	C4(60)	2	111	11.6
mf	50.74473690986633	ON	3	28	A3(57)	2	106	16.6
mf	50.798290967941284	ON	2	0	C4(60)	3	107	14.9
mf	50.79830312728882	ON	1	28	A3(57)	3	97	26.6
mf	50.849631786346436	ON	4	4	E4(64)	2	88	39.9
mf	50.84964108467102	ON	2	4	E4(64)	3	89	38.3
mf	50.903059005737305	ON	4	12	C5(72)	2	115	6.6
mf	50.90306901931763	ON	2	12	C5(72)	3	114	8.3
mf	52.301640033721924	OFF	4	0	C4(60)	2	94	29.9
mf	52.30165219306946	OFF	2	0	C4(60)	3	75	511.4
mf	52.30165696144104	OFF	2	4	E4(64)	3	75	99.9
mf	52.35245895385742	OFF	4	4	E4(64)	2	101	21.6
mf	52.352468967437744	OFF	3	23	E3(52)	2	101	21.6
mf	52.35247302055359	OFF	1	16	A2(45)	3	75	666.4
mf	52.352477073669434	OFF	3	16	A2(45)	2	104	18.3
mf	52.35247993469238	OFF	1	23	E3(52)	3	75	424.8
mf	52.352481842041016	OFF	3	28	A3(57)	2	96	28.3
mf	52.352484941482544	OFF	1	28	A3(57)	3	75	101.6
mf	52.40533685684204	OFF	4	12	C5(72)	2	104	18.3
mf	52.4053521156311	OFF	2	12	C5(72)	3	75	88.2
